time_s,velocity_kmh,slope_rad
160,43.958985,0.000000
161,43.913625,0.000000
162,43.868266,0.000000
163,43.822906,0.000000
164,43.777546,0.000000
165,43.732186,0.000000
166,43.686827,0.000000
167,43.608968,0.000000
168,43.518248,0.000000
169,43.427529,0.000000
170,43.336809,0.000000
171,43.246090,0.000000
172,43.155370,0.000000
173,43.064651,0.000000
174,42.973931,0.000000
175,42.883212,0.000000
176,42.792492,0.000000
177,42.701773,0.000000
178,42.655892,0.000000
179,42.610532,0.000000
180,42.551269,0.000000
181,42.460549,0.000000
182,42.369830,0.000000
183,42.307438,0.000000
184,42.262079,0.000000
185,42.216719,0.000000
186,42.043100,0.000000
187,41.861661,0.000000
188,41.668405,0.000000
189,41.441606,0.000000
190,41.214807,0.000000
191,40.988008,0.000000
192,40.761210,0.000000
193,40.534411,0.000000
194,40.266945,0.000000
195,39.994786,0.000000
196,39.703163,0.000000
197,39.340285,0.000000
198,38.977407,0.000000
199,38.614529,0.000000
200,38.251651,0.000000
201,37.888773,0.000000
202,37.487313,0.000000
203,37.079075,0.000000
204,36.709072,0.000000
205,36.527633,0.000000
206,36.346194,0.000000
207,36.208898,0.000000
208,36.118179,0.000000
209,36.027459,0.000000
210,36.155718,0.000000
211,36.337157,0.000000
212,36.513034,0.000000
213,36.649114,0.000000
214,36.785193,0.000000
215,36.921272,0.000000
216,37.057351,0.000000
217,37.193431,0.000000
218,38.258603,0.000000
219,39.619395,0.000000
220,40.862009,0.000000
221,40.680570,0.000000
222,40.499131,0.000000
223,40.442996,0.000000
224,40.579075,0.000000
225,40.715155,0.000000
226,41.400765,0.000000
227,42.307960,0.000000
228,43.205422,0.000000
229,43.795099,0.000000
230,44.384776,0.000000
231,44.816302,0.000000
232,44.952381,0.000000
233,45.088460,0.000000
234,45.224539,0.000000
235,45.360619,0.000000
236,45.496698,0.000000
237,45.498783,0.000000
238,45.498783,0.000000
239,45.498783,0.000000
240,45.498783,0.000000
241,45.498783,0.000000
242,45.498783,0.000000
243,45.498783,0.000000
244,45.498783,0.000000
245,45.498783,0.000000
246,45.498783,0.000000
247,45.475495,0.000000
248,45.384776,0.000000
249,45.294056,0.000000
250,45.255474,0.000000
251,45.255474,0.000000
252,45.255474,0.000000
253,45.255474,0.000000
254,45.255474,0.000000
255,45.284150,0.000000
256,45.420229,0.000000
257,45.556309,0.000000
258,45.740355,0.000000
259,45.967153,0.000000
260,46.193952,0.000000
261,46.497567,0.000000
262,46.815085,0.000000
263,47.125130,0.000000
264,47.397289,0.000000
265,47.669447,0.000000
266,48.007299,0.000000
267,48.415537,0.000000
268,48.823775,0.000000
269,49.232013,0.000000
270,49.640250,0.000000
271,50.048488,0.000000
272,50.456726,0.000000
273,50.864964,0.000000
274,51.352450,0.000000
275,51.942127,0.000000
276,52.531804,0.000000
277,53.566562,0.000000
278,54.745916,0.000000
279,55.859228,0.000000
280,56.131387,0.000000
281,56.403545,0.000000
282,56.711157,0.000000
283,57.074035,0.000000
284,57.436913,0.000000
285,58.121307,0.000000
286,58.937782,0.000000
287,59.734793,0.000000
288,59.825513,0.000000
289,59.916232,0.000000
290,60.006952,0.000000
291,60.097671,0.000000
292,60.188391,0.000000
293,60.279110,0.000000
294,60.369830,0.000000
295,60.460549,0.000000
296,60.551269,0.000000
297,60.641988,0.000000
298,60.692040,0.000000
299,60.646681,0.000000
300,60.601321,0.000000
301,60.527981,0.000000
302,60.437261,0.000000
303,60.346542,0.000000
304,60.171011,0.000000
305,59.989572,0.000000
306,59.785193,0.000000
307,59.513034,0.000000
308,59.240876,0.000000
309,58.968717,0.000000
310,58.696559,0.000000
311,58.424400,0.000000
312,58.031283,0.000000
313,57.623045,0.000000
314,57.233577,0.000000
315,56.916058,0.000000
316,56.598540,0.000000
317,56.281022,0.000000
318,55.963504,0.000000
319,55.645985,0.000000
320,55.366701,0.000000
321,55.094543,0.000000
322,54.858881,0.000000
323,54.813521,0.000000
324,54.768161,0.000000
325,54.766250,0.000000
326,54.811609,0.000000
327,54.856969,0.000000
328,54.902329,0.000000
329,54.947689,0.000000
330,54.987835,0.000000
331,54.987835,0.000000
332,54.987835,0.000000
333,54.987835,0.000000
334,54.987835,0.000000
335,54.987835,0.000000
336,54.987835,0.000000
337,54.987835,0.000000
338,54.987835,0.000000
339,54.987835,0.000000
340,54.987835,0.000000
341,54.987835,0.000000
342,54.987835,0.000000
343,54.987835,0.000000
344,54.572124,0.000000
345,53.982447,0.000000
346,53.404241,0.000000
347,53.313521,0.000000
348,53.222802,0.000000
349,53.116615,0.000000
350,52.980535,0.000000
351,52.844456,0.000000
352,52.259993,0.000000
353,51.443518,0.000000
354,50.627042,0.000000
355,50.386688,0.000000
356,50.159889,0.000000
357,49.933090,0.000000
358,49.706291,0.000000
359,49.479493,0.000000
360,49.280501,0.000000
361,49.099062,0.000000
362,48.917623,0.000000
363,48.693952,0.000000
364,48.467153,0.000000
365,48.262948,0.000000
366,48.126868,0.000000
367,47.990789,0.000000
368,47.828989,0.000000
369,47.647550,0.000000
370,47.466111,0.000000
371,47.364964,0.000000
372,47.274244,0.000000
373,47.174314,0.000000
374,47.038234,0.000000
375,46.902155,0.000000
376,46.766076,0.000000
377,46.629997,0.000000
378,46.493917,0.000000
379,46.395899,0.000000
380,46.305179,0.000000
381,46.193083,0.000000
382,45.966284,0.000000
383,45.739486,0.000000
384,45.534237,0.000000
385,45.352798,0.000000
386,45.171359,0.000000
387,44.917970,0.000000
388,44.645812,0.000000
389,44.368613,0.000000
390,44.051095,0.000000
391,43.733577,0.000000
392,43.474453,0.000000
393,43.293014,0.000000
394,43.111575,0.000000
395,43.201251,0.000000
396,43.382690,0.000000
397,43.570038,0.000000
398,43.842197,0.000000
399,44.114355,0.000000
400,44.421272,0.000000
401,44.784150,0.000000
402,45.147028,0.000000
403,45.605318,0.000000
404,46.104275,0.000000
405,46.608446,0.000000
406,47.379562,0.000000
407,48.150678,0.000000
408,48.875912,0.000000
409,49.510949,0.000000
410,50.145985,0.000000
411,51.256517,0.000000
412,52.617310,0.000000
413,53.978102,0.000000
414,54.720890,0.000000
415,55.446646,0.000000
416,56.000695,0.000000
417,56.136774,0.000000
418,56.272854,0.000000
419,57.182656,0.000000
420,58.588808,0.000000
421,59.994960,0.000000
422,60.391727,0.000000
423,60.709246,0.000000
424,60.960028,0.000000
425,61.005388,0.000000
426,61.050747,0.000000
427,61.045012,0.000000
428,60.999652,0.000000
429,60.954293,0.000000
430,60.828989,0.000000
431,60.692909,0.000000
432,60.565867,0.000000
433,60.475148,0.000000
434,60.384428,0.000000
435,60.270247,0.000000
436,60.134168,0.000000
437,59.998088,0.000000
438,59.862009,0.000000
439,59.725930,0.000000
440,59.596802,0.000000
441,59.506083,0.000000
442,59.415363,0.000000
443,58.020681,0.000000
444,55.163017,0.000000
445,52.305353,0.000000
446,50.700730,0.000000
447,49.430657,0.000000
448,48.262774,0.000000
449,47.945255,0.000000
450,47.627737,0.000000
451,46.673618,0.000000
452,44.859228,0.000000
453,43.044838,0.000000
454,40.623566,0.000000
455,37.992701,0.000000
456,35.498088,0.000000
457,35.089851,0.000000
458,34.681613,0.000000
459,34.084115,0.000000
460,33.176920,0.000000
461,32.269725,0.000000
462,31.520681,0.000000
463,30.840285,0.000000
464,30.165450,0.000000
465,29.847932,0.000000
466,29.530414,0.000000
467,29.348975,0.000000
468,29.439694,0.000000
469,29.530414,0.000000
470,29.916580,0.000000
471,30.460897,0.000000
472,31.005214,0.000000
473,31.681439,0.000000
474,32.361835,0.000000
475,33.055266,0.000000
476,33.781022,0.000000
477,34.506778,0.000000
478,35.232534,0.000000
479,35.958290,0.000000
480,36.684046,0.000000
481,37.577338,0.000000
482,38.484532,0.000000
483,39.424574,0.000000
484,40.467848,0.000000
485,41.511123,0.000000
486,42.351408,0.000000
487,43.031804,0.000000
488,43.712200,0.000000
489,44.432395,0.000000
490,45.158151,0.000000
491,45.892770,0.000000
492,46.663886,0.000000
493,47.435002,0.000000
494,47.949948,0.000000
495,48.222106,0.000000
496,48.494265,0.000000
497,48.728710,0.000000
498,48.955509,0.000000
499,49.331422,0.000000
500,50.556135,0.000000
501,51.780848,0.000000
502,52.645116,0.000000
503,53.098714,0.000000
504,53.552311,0.000000
505,53.970282,0.000000
506,54.378519,0.000000
507,54.908759,0.000000
508,56.496350,0.000000
509,58.083942,0.000000
510,59.231839,0.000000
511,59.776156,0.000000
512,60.320473,0.000000
513,60.730622,0.000000
514,61.093500,0.000000
515,61.469413,0.000000
516,62.059089,0.000000
517,62.648766,0.000000
518,63.119221,0.000000
519,63.391380,0.000000
520,63.663538,0.000000
521,63.841328,0.000000
522,63.977407,0.000000
523,64.113486,0.000000
524,64.249566,0.000000
525,64.385645,0.000000
526,64.506778,0.000000
527,64.597497,0.000000
528,64.688217,0.000000
529,64.837678,0.000000
530,65.019117,0.000000
531,65.200556,0.000000
532,65.644769,0.000000
533,66.098366,0.000000
534,66.500521,0.000000
535,66.772680,0.000000
536,67.044838,0.000000
537,67.289712,0.000000
538,67.516510,0.000000
539,67.743309,0.000000
540,68.095238,0.000000
541,68.458116,0.000000
542,68.713243,0.000000
543,68.622523,0.000000
544,68.531804,0.000000
545,68.441084,0.000000
546,68.350365,0.000000
547,68.259645,0.000000
548,68.168926,0.000000
549,68.078206,0.000000
550,67.987487,0.000000
551,67.896767,0.000000
552,67.806048,0.000000
553,67.738443,0.000000
554,67.693083,0.000000
555,67.647723,0.000000
556,68.240528,0.000000
557,68.966284,0.000000
558,69.612791,0.000000
559,69.794230,0.000000
560,69.975669,0.000000
561,70.178137,0.000000
562,70.404936,0.000000
563,70.631734,0.000000
564,71.603059,0.000000
565,72.782412,0.000000
566,73.889468,0.000000
567,74.343066,0.000000
568,74.796663,0.000000
569,75.212374,0.000000
570,75.575252,0.000000
571,75.938130,0.000000
572,76.401112,0.000000
573,76.900070,0.000000
574,77.408759,0.000000
575,78.089155,0.000000
576,78.769552,0.000000
577,79.298227,0.000000
578,79.570386,0.000000
579,79.842544,0.000000
580,80.239833,0.000000
581,80.693431,0.000000
582,81.145985,0.000000
583,81.463504,0.000000
584,81.781022,0.000000
585,82.024678,0.000000
586,82.115398,0.000000
587,82.206117,0.000000
588,82.238443,0.000000
589,82.238443,0.000000
590,82.238443,0.000000
591,82.282065,0.000000
592,82.327424,0.000000
593,82.372784,0.000000
594,82.418144,0.000000
595,82.463504,0.000000
596,82.508863,0.000000
597,82.554223,0.000000
598,82.599583,0.000000
599,82.644943,0.000000
600,82.690302,0.000000
601,82.735662,0.000000
602,82.781022,0.000000
603,82.826382,0.000000
604,82.896767,0.000000
605,82.987487,0.000000
606,83.078206,0.000000
607,83.129475,0.000000
608,83.174835,0.000000
609,83.228710,0.000000
610,83.319430,0.000000
611,83.410149,0.000000
612,83.523810,0.000000
613,83.659889,0.000000
614,83.795968,0.000000
615,83.894682,0.000000
616,83.985401,0.000000
617,84.076121,0.000000
618,84.166840,0.000000
619,84.257560,0.000000
620,84.285714,0.000000
621,84.240355,0.000000
622,84.194995,0.000000
623,84.043796,0.000000
624,83.862357,0.000000
625,83.637470,0.000000
626,83.002433,0.000000
627,82.367397,0.000000
628,81.600973,0.000000
629,80.648418,0.000000
630,79.695864,0.000000
631,79.307612,0.000000
632,79.126173,0.000000
633,78.924400,0.000000
634,78.334724,0.000000
635,77.745047,0.000000
636,77.355579,0.000000
637,77.310219,0.000000
638,77.264859,0.000000
639,77.375043,0.000000
640,77.556482,0.000000
641,77.738269,0.000000
642,78.010428,0.000000
643,78.282586,0.000000
644,78.525547,0.000000
645,78.706986,0.000000
646,78.888425,0.000000
647,79.127911,0.000000
648,79.400070,0.000000
649,79.672228,0.000000
650,79.900938,0.000000
651,80.127737,0.000000
652,80.367049,0.000000
653,80.639208,0.000000
654,80.911366,0.000000
655,81.075773,0.000000
656,81.166493,0.000000
657,81.257212,0.000000
658,81.265207,0.000000
659,81.265207,0.000000
660,81.233924,0.000000
661,81.097845,0.000000
662,80.961766,0.000000
663,80.825686,0.000000
664,80.689607,0.000000
665,80.553528,0.000000
666,80.378172,0.000000
667,80.196733,0.000000
668,80.023636,0.000000
669,79.887556,0.000000
670,79.751477,0.000000
671,79.592631,0.000000
672,79.411192,0.000000
673,79.229753,0.000000
674,79.048314,0.000000
675,78.866875,0.000000
676,78.685436,0.000000
677,78.503997,0.000000
678,78.322558,0.000000
679,78.099757,0.000000
680,77.827598,0.000000
681,77.555440,0.000000
682,77.318387,0.000000
683,77.091588,0.000000
684,76.852277,0.000000
685,76.489399,0.000000
686,76.126521,0.000000
687,75.503302,0.000000
688,74.505388,0.000000
689,73.507473,0.000000
690,73.004866,0.000000
691,72.687348,0.000000
692,72.367744,0.000000
693,72.004866,0.000000
694,71.641988,0.000000
695,71.031456,0.000000
696,69.988182,0.000000
697,68.944908,0.000000
698,68.427529,0.000000
699,68.155370,0.000000
700,67.883212,0.000000
701,67.656413,0.000000
702,67.429614,0.000000
703,67.173966,0.000000
704,66.856448,0.000000
705,66.538929,0.000000
706,66.250261,0.000000
707,65.978102,0.000000
708,65.705944,0.000000
709,65.390511,0.000000
710,65.072993,0.000000
711,64.755474,0.000000
712,64.437956,0.000000
713,64.120438,0.000000
714,63.802920,0.000000
715,63.485401,0.000000
716,63.167883,0.000000
717,62.767987,0.000000
718,62.359750,0.000000
719,61.972019,0.000000
720,61.654501,0.000000
721,61.336983,0.000000
722,61.068822,0.000000
723,60.842023,0.000000
724,60.615224,0.000000
725,60.388425,0.000000
726,60.161627,0.000000
727,59.942996,0.000000
728,59.761557,0.000000
729,59.580118,0.000000
730,59.398679,0.000000
731,59.217240,0.000000
732,59.035801,0.000000
733,58.854362,0.000000
734,58.672923,0.000000
735,58.497567,0.000000
736,58.361488,0.000000
737,58.225408,0.000000
738,58.089329,0.000000
739,57.953250,0.000000
740,57.817171,0.000000
741,57.681091,0.000000
742,57.545012,0.000000
743,57.408933,0.000000
744,57.272854,0.000000
745,57.136774,0.000000
746,57.037539,0.000000
747,56.992179,0.000000
748,56.946820,0.000000
749,56.868613,0.000000
750,56.777894,0.000000
751,56.687174,0.000000
752,56.596455,0.000000
753,56.505735,0.000000
754,56.366006,0.000000
755,56.139208,0.000000
756,55.912409,0.000000
757,55.624088,0.000000
758,55.306569,0.000000
759,54.989051,0.000000
760,54.671533,0.000000
761,54.354015,0.000000
762,54.107751,0.000000
763,54.017032,0.000000
764,53.926312,0.000000
765,54.208377,0.000000
766,54.707334,0.000000
767,55.206291,0.000000
768,55.705249,0.000000
769,56.204206,0.000000
770,56.739659,0.000000
771,57.374696,0.000000
772,58.009732,0.000000
773,58.538408,0.000000
774,58.992006,0.000000
775,59.445603,0.000000
776,59.899201,0.000000
777,60.352798,0.000000
778,60.745916,0.000000
779,60.927355,0.000000
780,61.108794,0.000000
781,61.265728,0.000000
782,61.401807,0.000000
783,61.537887,0.000000
784,61.673966,0.000000
785,61.810045,0.000000
786,61.954119,0.000000
787,62.135558,0.000000
788,62.316997,0.000000
789,62.498436,0.000000
790,62.679875,0.000000
791,62.861314,0.000000
792,62.969065,0.000000
793,63.059784,0.000000
794,63.162322,0.000000
795,63.343761,0.000000
796,63.525200,0.000000
797,63.706639,0.000000
798,63.888078,0.000000
799,64.069517,0.000000
800,64.250956,0.000000
801,64.432395,0.000000
802,64.613834,0.000000
803,64.795273,0.000000
804,64.976712,0.000000
805,65.139903,0.000000
806,65.275982,0.000000
807,65.412061,0.000000
808,66.103580,0.000000
809,67.010775,0.000000
810,67.893639,0.000000
811,68.165798,0.000000
812,68.437956,0.000000
813,68.726277,0.000000
814,69.043796,0.000000
815,69.361314,0.000000
816,70.198818,0.000000
817,71.287452,0.000000
818,72.376086,0.000000
819,72.654501,0.000000
820,72.926660,0.000000
821,73.226973,0.000000
822,73.589851,0.000000
823,73.952729,0.000000
824,74.230101,0.000000
825,74.456900,0.000000
826,74.683698,0.000000
827,74.867570,0.000000
828,75.049009,0.000000
829,75.242440,0.000000
830,75.469239,0.000000
831,75.696038,0.000000
832,75.870003,0.000000
833,76.006083,0.000000
834,76.142162,0.000000
835,76.359924,0.000000
836,76.586722,0.000000
837,76.803615,0.000000
838,76.985054,0.000000
839,77.166493,0.000000
840,77.347932,0.000000
841,77.529371,0.000000
842,77.710810,0.000000
843,77.892249,0.000000
844,78.073688,0.000000
845,78.255127,0.000000
846,78.436566,0.000000
847,78.618005,0.000000
848,78.754953,0.000000
849,78.845673,0.000000
850,78.936392,0.000000
851,78.330379,0.000000
852,77.559263,0.000000
853,76.885645,0.000000
854,76.885645,0.000000
855,76.885645,0.000000
856,76.865485,0.000000
857,76.820125,0.000000
858,76.774765,0.000000
859,76.176051,0.000000
860,75.404936,0.000000
861,74.703163,0.000000
862,74.793883,0.000000
863,74.884602,0.000000
864,75.011470,0.000000
865,75.192909,0.000000
866,75.374348,0.000000
867,75.490789,0.000000
868,75.581509,0.000000
869,75.673792,0.000000
870,75.809871,0.000000
871,75.945951,0.000000
872,76.082030,0.000000
873,76.218109,0.000000
874,76.354188,0.000000
875,76.368613,0.000000
876,76.323253,0.000000
877,76.277894,0.000000
878,76.008342,0.000000
879,75.736184,0.000000
880,75.464025,0.000000
881,75.191867,0.000000
882,74.919708,0.000000
883,74.619221,0.000000
884,74.301703,0.000000
885,73.984185,0.000000
886,73.752172,0.000000
887,73.525374,0.000000
888,73.345846,0.000000
889,73.300487,0.000000
890,73.255127,0.000000
891,73.262252,0.000000
892,73.307612,0.000000
893,73.352972,0.000000
894,73.398332,0.000000
895,73.443691,0.000000
896,73.489051,0.000000
897,73.534411,0.000000
898,73.579771,0.000000
899,73.625130,0.000000
900,73.670490,0.000000
901,73.715850,0.000000
902,73.799791,0.000000
903,73.890511,0.000000
904,73.973584,0.000000
905,74.018943,0.000000
906,74.064303,0.000000
907,74.109663,0.000000
908,74.155023,0.000000
909,74.200382,0.000000
910,74.245742,0.000000
911,74.291102,0.000000
912,74.336462,0.000000
913,74.381821,0.000000
914,74.427181,0.000000
915,74.492527,0.000000
916,74.583246,0.000000
917,74.673966,0.000000
918,74.695864,0.000000
919,74.695864,0.000000
920,74.643726,0.000000
921,73.963330,0.000000
922,73.282934,0.000000
923,72.853146,0.000000
924,72.807786,0.000000
925,72.762426,0.000000
926,72.523114,0.000000
927,72.205596,0.000000
928,71.886688,0.000000
929,71.523810,0.000000
930,71.160932,0.000000
931,70.956204,0.000000
932,71.046924,0.000000
933,71.137643,0.000000
934,71.228363,0.000000
935,71.319082,0.000000
936,71.409802,0.000000
937,71.500521,0.000000
938,71.591241,0.000000
939,71.668231,0.000000
940,71.713591,0.000000
941,71.758950,0.000000
942,71.804310,0.000000
943,71.849670,0.000000
944,71.895030,0.000000
945,71.982968,0.000000
946,72.073688,0.000000
947,72.164407,0.000000
948,72.255127,0.000000
949,72.345846,0.000000
950,72.436566,0.000000
951,72.527285,0.000000
952,72.618005,0.000000
953,72.708724,0.000000
954,72.799444,0.000000
955,72.890163,0.000000
956,72.980883,0.000000
957,73.071602,0.000000
958,73.162322,0.000000
959,73.253041,0.000000
960,73.343761,0.000000
961,73.434480,0.000000
962,73.525200,0.000000
963,73.615919,0.000000
964,73.706639,0.000000
965,73.797358,0.000000
966,73.888078,0.000000
967,73.978797,0.000000
968,74.069517,0.000000
969,74.160236,0.000000
970,74.250956,0.000000
971,74.336288,0.000000
972,74.381648,0.000000
973,74.427007,0.000000
974,74.472367,0.000000
975,74.517727,0.000000
976,74.563087,0.000000
977,74.539972,0.000000
978,74.494612,0.000000
979,74.449253,0.000000
980,74.403893,0.000000
981,74.358533,0.000000
982,74.295447,0.000000
983,74.204727,0.000000
984,74.114008,0.000000
985,74.023288,0.000000
986,73.932569,0.000000
987,73.841849,0.000000
988,73.751130,0.000000
989,73.660410,0.000000
990,73.585332,0.000000
991,73.539972,0.000000
992,73.494612,0.000000
993,73.419187,0.000000
994,73.328467,0.000000
995,73.237748,0.000000
996,73.191519,0.000000
997,73.146159,0.000000
998,73.087244,0.000000
999,72.996524,0.000000
1000,72.905805,0.000000
1001,73.010949,0.000000
1002,73.237748,0.000000
1003,73.464546,0.000000
1004,73.733750,0.000000
1005,74.005909,0.000000
1006,74.301008,0.000000
1007,74.663886,0.000000
1008,75.026764,0.000000
1009,75.441432,0.000000
1010,75.895030,0.000000
1011,76.348627,0.000000
1012,76.842544,0.000000
1013,77.341502,0.000000
1014,77.812304,0.000000
1015,78.175182,0.000000
1016,78.538060,0.000000
1017,78.829510,0.000000
1018,79.056309,0.000000
1019,79.283107,0.000000
1020,79.471672,0.000000
1021,79.653111,0.000000
1022,79.790754,0.000000
1023,79.700035,0.000000
1024,79.609315,0.000000
1025,79.518596,0.000000
1026,79.427876,0.000000
1027,79.337157,0.000000
1028,79.174140,0.000000
1029,78.992701,0.000000
1030,78.821689,0.000000
1031,78.730970,0.000000
1032,78.640250,0.000000
1033,78.549531,0.000000
1034,78.458811,0.000000
1035,78.368092,0.000000
1036,78.072993,0.000000
1037,77.710115,0.000000
1038,77.340980,0.000000
1039,76.887383,0.000000
1040,76.433785,0.000000
1041,75.523810,0.000000
1042,73.890859,0.000000
1043,72.257908,0.000000
1044,68.738269,0.000000
1045,64.429093,0.000000
1046,60.202294,0.000000
1047,59.476538,0.000000
1048,58.750782,0.000000
1049,57.576469,0.000000
1050,55.535280,0.000000
1051,53.494091,0.000000
1052,50.287105,0.000000
1053,46.476886,0.000000
1054,42.666667,0.000000
1055,41.471151,0.000000
1056,40.337157,0.000000
1057,39.296837,0.000000
1058,38.480361,0.000000
1059,37.663886,0.000000
1060,36.958637,0.000000
1061,36.323601,0.000000
1062,35.688564,0.000000
1063,35.011296,0.000000
1064,34.330900,0.000000
1065,33.684393,0.000000
1066,33.140076,0.000000
1067,32.595759,0.000000
1068,31.768509,0.000000
1069,30.725235,0.000000
1070,29.681960,0.000000
1071,28.919708,0.000000
1072,28.193952,0.000000
1073,27.560306,0.000000
1074,27.288147,0.000000
1075,27.015989,0.000000
1076,26.885645,0.000000
1077,26.885645,0.000000
1078,26.885645,0.000000
1079,27.342371,0.000000
1080,27.886688,0.000000
1081,28.416754,0.000000
1082,28.870351,0.000000
1083,29.323949,0.000000
1084,29.842197,0.000000
1085,30.431873,0.000000
1086,31.021550,0.000000
1087,32.582551,0.000000
1088,34.396941,0.000000
1089,36.075252,0.000000
1090,36.664929,0.000000
1091,37.254605,0.000000
1092,37.824818,0.000000
1093,38.369135,0.000000
1094,38.913452,0.000000
1095,40.508342,0.000000
1096,42.458811,0.000000
1097,44.341328,0.000000
1098,45.248523,0.000000
1099,46.155718,0.000000
1100,47.184567,0.000000
1101,48.409281,0.000000
1102,49.633994,0.000000
1103,50.795099,0.000000
1104,51.929093,0.000000
1105,53.059611,0.000000
1106,54.012165,0.000000
1107,54.964720,0.000000
1108,56.009037,0.000000
1109,57.233750,0.000000
1110,58.458464,0.000000
1111,59.445429,0.000000
1112,60.307265,0.000000
1113,61.169100,0.000000
1114,61.854362,0.000000
1115,62.534758,0.000000
1116,63.162322,0.000000
1117,63.661279,0.000000
1118,64.160236,0.000000
1119,64.659194,0.000000
1120,65.158151,0.000000
1121,65.657108,0.000000
1122,66.114008,0.000000
1123,66.567605,0.000000
1124,66.976712,0.000000
1125,67.248870,0.000000
1126,67.521029,0.000000
1127,67.818735,0.000000
1128,68.136253,0.000000
1129,68.453771,0.000000
1130,68.771290,0.000000
1131,69.088808,0.000000
1132,69.352103,0.000000
1133,69.397463,0.000000
1134,69.442822,0.000000
1135,69.511644,0.000000
1136,69.602364,0.000000
1137,69.693083,0.000000
1138,69.745916,0.000000
1139,69.791276,0.000000
1140,69.836635,0.000000
1141,69.881995,0.000000
1142,69.927355,0.000000
1143,69.994091,0.000000
1144,70.084811,0.000000
1145,70.175530,0.000000
1146,70.230448,0.000000
1147,70.275808,0.000000
1148,70.321168,0.000000
1149,70.366528,0.000000
1150,70.411887,0.000000
