time_s,velocity_kmh,slope_rad
350,17.541849600000003,0.0
351,22.8526848,0.0
352,27.841651200000005,0.0
353,32.18688,0.0
354,36.21024,0.0
355,38.1414528,0.0
356,40.5554688,0.0
357,42.80855040000001,0.0
358,45.222566400000005,0.0
359,48.28032,0.0
360,49.567795200000006,0.0
361,50.85527040000001,0.0
362,51.659942400000006,0.0
363,52.7864832,0.0
364,54.07395840000001,0.0
365,55.522368,0.0
366,55.68330240000001,0.0
367,56.1661056,0.0
368,56.0051712,0.0
369,55.522368,0.0
370,55.84423680000001,0.0
371,57.13171200000001,0.0
372,57.936384000000004,0.0
373,57.936384000000004,0.0
374,57.936384000000004,0.0
375,57.936384000000004,0.0
376,57.936384000000004,0.0
377,57.936384000000004,0.0
378,58.097318400000006,0.0
379,58.5801216,0.0
380,58.741056,0.0
381,58.5801216,0.0
382,57.936384000000004,0.0
383,56.487974400000006,0.0
384,54.878630400000006,0.0
385,53.91302400000001,0.0
386,50.5334016,0.0
387,46.670976,0.0
388,41.3601408,0.0
389,37.014912,0.0
390,32.6696832,0.0
391,28.163520000000002,0.0
392,23.335488,0.0
393,19.312128,0.0
394,14.0012928,0.0
395,8.690457600000002,0.0
396,3.3796224000000006,0.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,0.0
402,0.0,0.0
403,4.184294400000001,0.0
404,9.495129600000002,0.0
405,14.8059648,0.0
406,20.1168,0.0
407,25.427635200000005,0.0
408,30.738470400000004,0.0
409,36.0493056,0.0
410,40.2336,0.0
411,41.19920640000001,0.0
412,44.25696000000001,0.0
413,46.670976,0.0
414,48.28032,0.0
415,48.441254400000005,0.0
416,48.28032,0.0
417,47.797516800000004,0.0
418,47.1537792,0.0
419,46.349107200000006,0.0
420,45.061632,0.0
421,40.2336,0.0
422,34.9227648,0.0
423,29.6119296,0.0
424,24.3010944,0.0
425,18.990259200000004,0.0
426,13.679424000000001,0.0
427,8.368588800000001,0.0
428,3.0577536,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,5.3108352,0.0
449,10.6216704,0.0
450,15.932505600000002,0.0
451,21.2433408,0.0
452,26.554176000000002,0.0
453,31.865011200000005,0.0
454,37.175846400000005,0.0
455,42.4866816,0.0
456,44.739763200000006,0.0
457,46.831910400000005,0.0
458,50.69433600000001,0.0
459,53.108352000000004,0.0
460,54.07395840000001,0.0
461,56.0051712,0.0
462,56.487974400000006,0.0
463,57.29264640000001,0.0
464,58.097318400000006,0.0
465,57.936384000000004,0.0
466,58.097318400000006,0.0
467,58.25825280000001,0.0
468,57.936384000000004,0.0
469,57.45358080000001,0.0
470,57.936384000000004,0.0
471,57.936384000000004,0.0
472,57.29264640000001,0.0
473,57.13171200000001,0.0
474,56.9707776,0.0
475,56.64890880000001,0.0
476,56.64890880000001,0.0
477,56.64890880000001,0.0
478,56.64890880000001,0.0
479,56.64890880000001,0.0
480,56.64890880000001,0.0
481,56.327040000000004,0.0
482,56.487974400000006,0.0
483,56.64890880000001,0.0
484,57.13171200000001,0.0
485,56.64890880000001,0.0
486,56.327040000000004,0.0
487,56.327040000000004,0.0
488,56.327040000000004,0.0
489,56.0051712,0.0
490,55.68330240000001,0.0
491,55.522368,0.0
492,53.91302400000001,0.0
493,51.499008,0.0
494,48.441254400000005,0.0
495,45.061632,0.0
496,41.038272000000006,0.0
497,36.21024,0.0
498,31.865011200000005,0.0
499,26.554176000000002,0.0
500,21.2433408,0.0
501,16.576243200000004,0.0
502,11.587276800000001,0.0
503,6.437376,0.0
504,1.609344,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,0.0,0.0
511,1.9312128,0.0
512,5.632704,0.0
513,8.851392,0.0
514,10.460736,0.0
515,13.679424000000001,0.0
516,15.4497024,0.0
517,16.898112,0.0
518,19.151193600000003,0.0
519,22.530816,0.0
520,25.749504,0.0
521,28.4853888,0.0
522,30.577536000000002,0.0
523,32.347814400000004,0.0
524,33.796224,0.0
525,35.405568,0.0
526,37.014912,0.0
527,38.302387200000005,0.0
528,39.428928,0.0
529,40.0726656,0.0
530,40.2336,0.0
531,40.2336,0.0
532,40.2336,0.0
533,40.2336,0.0
534,40.2336,0.0
535,40.2336,0.0
536,41.19920640000001,0.0
537,41.521075200000006,0.0
538,41.842944,0.0
539,41.19920640000001,0.0
540,40.5554688,0.0
541,40.2336,0.0
542,40.2336,0.0
543,40.2336,0.0
544,39.2679936,0.0
545,37.175846400000005,0.0
546,31.865011200000005,0.0
547,26.554176000000002,0.0
548,21.2433408,0.0
549,15.932505600000002,0.0
550,10.6216704,0.0
551,5.3108352,0.0
552,0.0,0.0
553,0.0,0.0
554,0.0,0.0
555,0.0,0.0
556,0.0,0.0
557,0.0,0.0
558,0.0,0.0
559,0.0,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.0,0.0
565,0.0,0.0
566,0.0,0.0
567,0.0,0.0
568,0.0,0.0
569,5.3108352,0.0
570,10.6216704,0.0
571,15.932505600000002,0.0
572,20.921472,0.0
573,23.4964224,0.0
574,25.749504,0.0
575,27.358848000000002,0.0
576,27.358848000000002,0.0
577,27.358848000000002,0.0
578,28.163520000000002,0.0
579,28.4853888,0.0
580,28.4853888,0.0
581,28.163520000000002,0.0
582,27.358848000000002,0.0
583,27.1979136,0.0
584,26.715110400000004,0.0
585,27.358848000000002,0.0
586,27.519782400000004,0.0
587,27.358848000000002,0.0
588,26.715110400000004,0.0
589,26.554176000000002,0.0
590,26.554176000000002,0.0
591,26.715110400000004,0.0
592,27.358848000000002,0.0
593,28.324454400000004,0.0
594,29.772864000000002,0.0
595,30.8994048,0.0
596,32.5087488,0.0
597,33.796224,0.0
598,33.957158400000004,0.0
599,34.1180928,0.0
600,34.76183040000001,0.0
601,35.405568,0.0
602,36.0493056,0.0
603,36.21024,0.0
604,36.21024,0.0
605,36.21024,0.0
606,36.5321088,0.0
607,38.1414528,0.0
608,40.394534400000005,0.0
609,41.842944,0.0
610,42.647616,0.0
611,43.452288,0.0
612,42.003878400000005,0.0
613,36.693043200000005,0.0
614,31.382208000000002,0.0
615,26.0713728,0.0
616,20.760537600000003,0.0
617,15.4497024,0.0
618,10.1388672,0.0
619,4.828032,0.0
620,0.0,0.0
621,0.0,0.0
622,0.0,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,0.0,0.0
637,0.0,0.0
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,0.0,0.0
645,0.0,0.0
646,3.218688,0.0
647,7.2420480000000005,0.0
648,12.5528832,0.0
649,16.4153088,0.0
650,20.1168,0.0
651,22.530816,0.0
652,24.622963200000004,0.0
653,28.163520000000002,0.0
654,31.543142400000004,0.0
655,33.796224,0.0
656,35.7274368,0.0
657,37.4977152,0.0
658,39.428928,0.0
659,40.7164032,0.0
660,41.19920640000001,0.0
661,41.842944,0.0
662,42.003878400000005,0.0
663,42.1648128,0.0
664,42.1648128,0.0
665,42.4866816,0.0
666,42.647616,0.0
667,42.647616,0.0
668,41.842944,0.0
669,41.038272000000006,0.0
670,37.98051840000001,0.0
671,34.4399616,0.0
672,29.772864000000002,0.0
673,26.3932416,0.0
674,23.335488,0.0
675,18.6683904,0.0
676,14.0012928,0.0
677,9.3341952,0.0
678,5.632704,0.0
679,3.218688,0.0
680,0.0,0.0
681,0.0,0.0
682,0.0,0.0
683,0.0,0.0
684,0.0,0.0
685,0.0,0.0
686,0.0,0.0
687,0.0,0.0
688,0.0,0.0
689,0.0,0.0
690,0.0,0.0
691,0.0,0.0
692,0.0,0.0
693,0.0,0.0
694,2.2530816,0.0
695,5.3108352,0.0
696,7.081113600000001,0.0
697,10.460736,0.0
698,14.8059648,0.0
699,18.185587200000004,0.0
700,21.726144,0.0
701,23.4964224,0.0
702,26.3932416,0.0
703,26.8760448,0.0
704,26.554176000000002,0.0
705,26.554176000000002,0.0
706,29.2900608,0.0
707,30.8994048,0.0
708,32.347814400000004,0.0
709,34.600896000000006,0.0
710,36.21024,0.0
711,36.21024,0.0
712,35.566502400000005,0.0
713,36.5321088,0.0
714,37.4977152,0.0
715,37.819584000000006,0.0
716,36.21024,0.0
717,34.76183040000001,0.0
718,32.991552,0.0
719,28.968192000000002,0.0
720,24.14016,0.0
721,19.312128,0.0
722,14.484096000000001,0.0
723,9.977932800000001,0.0
724,7.2420480000000005,0.0
725,4.828032,0.0
726,3.3796224000000006,0.0
727,0.804672,0.0
728,0.804672,0.0
729,5.149900800000001,0.0
730,10.460736,0.0
731,15.4497024,0.0
732,20.1168,0.0
733,22.530816,0.0
734,25.749504,0.0
735,28.968192000000002,0.0
736,31.543142400000004,0.0
737,34.600896000000006,0.0
738,37.175846400000005,0.0
739,39.428928,0.0
740,41.038272000000006,0.0
741,42.647616,0.0
742,43.613222400000005,0.0
743,44.41789440000001,0.0
744,44.9006976,0.0
745,45.5444352,0.0
746,46.02723840000001,0.0
747,46.02723840000001,0.0
748,45.5444352,0.0
749,45.3835008,0.0
750,45.061632,0.0
751,44.25696000000001,0.0
752,43.130419200000006,0.0
753,41.038272000000006,0.0
754,37.819584000000006,0.0
755,34.600896000000006,0.0
756,30.577536000000002,0.0
757,26.554176000000002,0.0
758,23.979225600000003,0.0
759,20.1168,0.0
760,15.127833600000002,0.0
761,9.977932800000001,0.0
762,4.828032,0.0
763,2.414016,0.0
764,2.414016,0.0
765,0.804672,0.0
766,0.0,0.0
767,4.828032,0.0
768,10.1388672,0.0
769,15.4497024,0.0
770,20.760537600000003,0.0
771,25.427635200000005,0.0
772,28.163520000000002,0.0
773,29.6119296,0.0
774,31.382208000000002,0.0
775,33.3134208,0.0
776,35.405568,0.0
777,37.3367808,0.0
778,40.2336,0.0
779,42.647616,0.0
780,44.25696000000001,0.0
781,45.061632,0.0
782,45.5444352,0.0
783,46.5100416,0.0
784,46.5100416,0.0
785,46.5100416,0.0
786,46.349107200000006,0.0
787,45.866304,0.0
788,45.5444352,0.0
789,45.5444352,0.0
790,45.5444352,0.0
791,45.3835008,0.0
792,44.41789440000001,0.0
793,44.25696000000001,0.0
794,44.25696000000001,0.0
795,44.25696000000001,0.0
796,44.25696000000001,0.0
797,44.25696000000001,0.0
798,44.25696000000001,0.0
799,44.41789440000001,0.0
800,45.061632,0.0
801,45.866304,0.0
802,48.28032,0.0
803,49.889664,0.0
804,51.499008,0.0
805,53.108352000000004,0.0
806,53.108352000000004,0.0
807,54.07395840000001,0.0
808,54.717696000000004,0.0
809,55.200499199999996,0.0
810,55.03956480000001,0.0
811,54.717696000000004,0.0
812,54.717696000000004,0.0
813,54.5567616,0.0
814,54.07395840000001,0.0
815,53.269286400000006,0.0
816,53.108352000000004,0.0
817,52.30368,0.0
818,51.499008,0.0
819,51.3380736,0.0
820,50.85527040000001,0.0
821,50.69433600000001,0.0
822,49.24592640000001,0.0
823,48.28032,0.0
824,48.1193856,0.0
825,48.1193856,0.0
826,48.1193856,0.0
827,48.1193856,0.0
828,47.63658240000001,0.0
829,47.47564800000001,0.0
830,47.47564800000001,0.0
831,47.1537792,0.0
832,46.5100416,0.0
833,45.3835008,0.0
834,44.578828800000004,0.0
835,43.452288,0.0
836,41.038272000000006,0.0
837,38.1414528,0.0
838,35.405568,0.0
839,32.991552,0.0
840,30.8994048,0.0
841,30.8994048,0.0
842,32.347814400000004,0.0
843,33.6352896,0.0
844,34.4399616,0.0
845,35.405568,0.0
846,36.37117440000001,0.0
847,37.3367808,0.0
848,38.624256,0.0
849,40.2336,0.0
850,41.842944,0.0
851,42.80855040000001,0.0
852,42.80855040000001,0.0
853,43.130419200000006,0.0
854,43.452288,0.0
855,43.7741568,0.0
856,44.739763200000006,0.0
857,45.222566400000005,0.0
858,46.349107200000006,0.0
859,46.5100416,0.0
860,46.670976,0.0
861,46.831910400000005,0.0
862,46.670976,0.0
863,45.222566400000005,0.0
864,44.25696000000001,0.0
865,43.452288,0.0
866,41.521075200000006,0.0
867,40.2336,0.0
868,39.428928,0.0
869,39.911731200000006,0.0
870,40.394534400000005,0.0
871,41.038272000000006,0.0
872,41.3601408,0.0
873,42.1648128,0.0
874,43.2913536,0.0
875,44.25696000000001,0.0
876,44.739763200000006,0.0
877,45.7053696,0.0
878,46.670976,0.0
879,46.9928448,0.0
880,46.831910400000005,0.0
881,46.670976,0.0
882,46.5100416,0.0
883,45.866304,0.0
884,45.222566400000005,0.0
885,45.061632,0.0
886,45.061632,0.0
887,44.41789440000001,0.0
888,43.7741568,0.0
889,42.80855040000001,0.0
890,43.452288,0.0
891,44.25696000000001,0.0
892,44.739763200000006,0.0
893,45.061632,0.0
894,44.739763200000006,0.0
895,45.061632,0.0
896,45.061632,0.0
897,45.061632,0.0
898,44.578828800000004,0.0
899,44.0960256,0.0
900,43.2913536,0.0
901,42.80855040000001,0.0
902,42.647616,0.0
903,42.647616,0.0
904,42.647616,0.0
905,42.3257472,0.0
906,42.1648128,0.0
907,42.1648128,0.0
908,41.6820096,0.0
909,41.19920640000001,0.0
910,41.19920640000001,0.0
911,41.6820096,0.0
912,41.521075200000006,0.0
913,41.038272000000006,0.0
914,39.58986240000001,0.0
915,37.819584000000006,0.0
916,35.7274368,0.0
917,34.76183040000001,0.0
918,34.76183040000001,0.0
919,34.9227648,0.0
920,36.37117440000001,0.0
921,37.6586496,0.0
922,38.624256,0.0
923,38.9461248,0.0
924,39.2679936,0.0
925,40.0726656,0.0
926,40.394534400000005,0.0
927,40.5554688,0.0
928,40.7164032,0.0
929,41.038272000000006,0.0
930,40.5554688,0.0
931,40.2336,0.0
932,40.2336,0.0
933,40.2336,0.0
934,39.7507968,0.0
935,39.428928,0.0
936,39.1070592,0.0
937,39.1070592,0.0
938,39.428928,0.0
939,40.2336,0.0
940,40.2336,0.0
941,39.58986240000001,0.0
942,39.58986240000001,0.0
943,38.785190400000005,0.0
944,39.428928,0.0
945,40.394534400000005,0.0
946,41.19920640000001,0.0
947,40.394534400000005,0.0
948,38.624256,0.0
949,35.405568,0.0
950,32.347814400000004,0.0
951,27.1979136,0.0
952,21.8870784,0.0
953,16.576243200000004,0.0
954,11.265408,0.0
955,5.954572800000001,0.0
956,0.6437376000000001,0.0
957,0.0,0.0
958,0.0,0.0
959,0.0,0.0
960,3.218688,0.0
961,8.5295232,0.0
962,13.8403584,0.0
963,19.151193600000003,0.0
964,24.4620288,0.0
965,28.163520000000002,0.0
966,29.933798400000004,0.0
967,32.18688,0.0
968,33.957158400000004,0.0
969,35.405568,0.0
970,37.014912,0.0
971,39.428928,0.0
972,42.3257472,0.0
973,44.25696000000001,0.0
974,45.222566400000005,0.0
975,45.7053696,0.0
976,45.866304,0.0
977,45.866304,0.0
978,45.866304,0.0
979,44.578828800000004,0.0
980,44.25696000000001,0.0
981,43.7741568,0.0
982,43.130419200000006,0.0
983,42.647616,0.0
984,41.842944,0.0
985,41.3601408,0.0
986,40.5554688,0.0
987,38.624256,0.0
988,35.405568,0.0
989,34.600896000000006,0.0
990,34.600896000000006,0.0
991,35.083699200000005,0.0
992,36.21024,0.0
993,37.014912,0.0
994,36.693043200000005,0.0
995,36.693043200000005,0.0
996,37.014912,0.0
997,36.5321088,0.0
998,36.5321088,0.0
999,36.5321088,0.0
1000,37.819584000000006,0.0
1001,38.624256,0.0
1002,39.58986240000001,0.0
1003,39.911731200000006,0.0
1004,40.394534400000005,0.0
1005,41.038272000000006,0.0
1006,41.19920640000001,0.0
1007,41.038272000000006,0.0
1008,40.2336,0.0
1009,38.785190400000005,0.0
1010,38.1414528,0.0
1011,37.3367808,0.0
1012,36.8539776,0.0
1013,36.21024,0.0
1014,35.405568,0.0
1015,34.76183040000001,0.0
1016,32.991552,0.0
1017,28.163520000000002,0.0
1018,22.8526848,0.0
1019,17.541849600000003,0.0
1020,12.2310144,0.0
1021,6.9201792,0.0
1022,1.609344,0.0
1023,0.0,0.0
1024,0.0,0.0
1025,0.0,0.0
1026,0.0,0.0
1027,0.0,0.0
1028,0.0,0.0
1029,0.0,0.0
1030,0.0,0.0
1031,0.0,0.0
1032,0.0,0.0
1033,0.0,0.0
1034,0.0,0.0
1035,0.0,0.0
1036,0.0,0.0
1037,0.0,0.0
1038,0.0,0.0
1039,0.0,0.0
1040,0.0,0.0
1041,0.0,0.0
1042,0.0,0.0
1043,0.0,0.0
1044,0.0,0.0
1045,0.0,0.0
1046,0.0,0.0
1047,0.0,0.0
1048,0.0,0.0
1049,0.0,0.0
1050,0.0,0.0
1051,0.0,0.0
1052,0.0,0.0
1053,1.9312128,0.0
1054,6.437376,0.0
1055,11.7482112,0.0
1056,17.0590464,0.0
1057,22.369881600000003,0.0
1058,27.358848000000002,0.0
1059,29.772864000000002,0.0
1060,32.18688,0.0
1061,35.083699200000005,0.0
1062,37.014912,0.0
1063,38.624256,0.0
1064,39.911731200000006,0.0
1065,41.19920640000001,0.0
1066,42.647616,0.0
1067,43.130419200000006,0.0
1068,44.0960256,0.0
1069,44.9006976,0.0
1070,45.5444352,0.0
1071,45.061632,0.0
1072,44.25696000000001,0.0
1073,43.452288,0.0
1074,43.452288,0.0
1075,42.3257472,0.0
1076,39.428928,0.0
1077,36.21024,0.0
1078,34.600896000000006,0.0
1079,33.15248640000001,0.0
1080,28.968192000000002,0.0
1081,24.14016,0.0
1082,19.794931200000004,0.0
1083,17.8637184,0.0
1084,17.0590464,0.0
1085,16.09344,0.0
1086,15.288768000000001,0.0
1087,14.6450304,0.0
1088,14.0012928,0.0
1089,13.8403584,0.0
1090,14.162227200000002,0.0
1091,14.484096000000001,0.0
1092,14.0012928,0.0
1093,13.8403584,0.0
1094,12.874752,0.0
1095,11.265408,0.0
1096,8.04672,0.0
1097,6.759244800000001,0.0
1098,4.184294400000001,0.0
1099,1.609344,0.0
1100,0.0,0.0
1101,0.16093440000000003,0.0
1102,0.9656064,0.0
1103,2.5749504000000005,0.0
1104,5.793638400000001,0.0
1105,11.104473600000002,0.0
1106,16.09344,0.0
1107,20.599603200000004,0.0
1108,22.530816,0.0
1109,23.335488,0.0
1110,25.749504,0.0
1111,29.129126400000004,0.0
1112,32.18688,0.0
1113,33.796224,0.0
1114,34.1180928,0.0
1115,34.2790272,0.0
1116,34.4399616,0.0
1117,34.9227648,0.0
1118,36.21024,0.0
1119,37.014912,0.0
1120,38.302387200000005,0.0
1121,39.428928,0.0
1122,40.2336,0.0
1123,40.0726656,0.0
1124,39.911731200000006,0.0
1125,40.2336,0.0
1126,40.8773376,0.0
1127,41.521075200000006,0.0
1128,41.842944,0.0
1129,42.4866816,0.0
1130,42.80855040000001,0.0
1131,43.2913536,0.0
1132,43.452288,0.0
1133,43.452288,0.0
